"gcm","scenario","year","dist","q05","q17","q50","q83","q95","mean"
"ALL (uniform GCM prior)","ssp534-over",2225,"prior",-94.8181495827702,-30.1305028592328,103.266347479016,279.492533013763,421.847089552724,126.704363993433
"ALL (uniform GCM prior)","ssp534-over",2225,"posterior",-88.2997984592343,-26.8733671094951,90.1701773449399,239.604917183809,385.706717303528,109.977310538476
"CESM2-WACCM","ssp585",2225,"prior",156.945973853781,277.771744893118,575.731180593809,1014.97882556646,1370.66154814937,642.307862047864
"CESM2-WACCM","ssp585",2225,"posterior",133.789885793931,232.464252781588,469.498258768512,823.92167354976,1152.65975270681,529.982525215948
"MRI-ESM2-0","ssp585",2225,"prior",-83.4057512151584,7.03366852055217,255.339496581349,617.412308358113,903.50887755614,311.115251112655
"MRI-ESM2-0","ssp585",2225,"posterior",-79.1273757542211,18.6397009957963,288.681207421429,647.67658111163,927.363164834637,334.798276708453
"EC-Earth3-Veg","ssp585",2225,"prior",246.94085981094,378.791288176856,677.201285661092,1136.16151912976,1512.53710602716,754.599313666249
"EC-Earth3-Veg","ssp585",2225,"posterior",231.318000875377,373.733975477535,682.810087083746,1116.39916073176,1471.48432339975,746.445981433572
"MIROC-ES2L","ssp585",2225,"prior",381.1197378915,524.452856256423,826.858408968155,1238.20063993233,1559.95977681555,879.42205680284
"MIROC-ES2L","ssp585",2225,"posterior",357.978310156343,477.128358254712,708.204774364485,1027.5720281013,1290.77858518168,751.737824775514
"ALL (uniform GCM prior)","ssp585",2225,"prior",25.6986534213321,246.885859690576,596.739267370759,1055.03837321431,1423.27207512343,646.861120907397
"ALL (uniform GCM prior)","ssp585",2225,"posterior",37.8309424910417,239.331174744784,553.541833574583,941.644779327125,1265.55983133334,590.741152033379
"CESM2-WACCM","ssp126",2230,"prior",-41.9048260057075,7.14153531470237,151.118603124151,356.545948131782,506.709155677246,180.431584280411
"CESM2-WACCM","ssp126",2230,"posterior",-51.3963821434041,-6.24135956375245,93.69072792614,269.678011083069,412.425559005123,126.742998369046
"MRI-ESM2-0","ssp126",2230,"prior",-147.964644126206,-116.466480224685,-65.5135719846938,12.066554986571,93.648144155674,-52.0291164249695
"MRI-ESM2-0","ssp126",2230,"posterior",-140.925869616405,-109.103644519552,-56.4945514234945,21.8067833812208,104.666088523973,-43.4755245249971
"EC-Earth3-Veg","ssp126",2230,"prior",-13.0784134456134,36.9873673840744,140.192630494882,316.332162670739,448.481839287769,170.933845994915
"EC-Earth3-Veg","ssp126",2230,"posterior",-0.666102761889951,51.4244424736658,173.020226224069,331.557803927035,445.930294269696,190.620746003405
"MIROC-ES2L","ssp126",2230,"prior",-5.99238901443363,31.5171938692586,108.843726043507,216.041050342359,288.592768877597,121.664888383014
"MIROC-ES2L","ssp126",2230,"posterior",-9.89156179219171,22.4203926278292,72.2388448419396,141.118553363639,199.405582625953,81.4073090123288
"ALL (uniform GCM prior)","ssp126",2230,"prior",-111.479094805202,-45.3624566526042,78.6267156933505,253.375785683244,406.82914492118,105.250300558343
"ALL (uniform GCM prior)","ssp126",2230,"posterior",-104.538441808365,-41.3898594054202,64.7697718606789,216.245589359446,365.333455667045,88.8238822149464
"CESM2-WACCM","ssp534-over",2230,"prior",-41.9926481119929,7.04867229115772,151.00970754646,356.401000260094,506.56292673648,180.316707082146
"CESM2-WACCM","ssp534-over",2230,"posterior",-51.4717266342122,-6.32596732024996,93.5799656507255,269.575150080179,412.284200243551,126.634727737751
"MRI-ESM2-0","ssp534-over",2230,"prior",-133.93987290653,-102.208073740123,-50.3329511214007,31.3548023595944,115.188325468628,-35.7597640884981
"MRI-ESM2-0","ssp534-over",2230,"posterior",-127.265001638726,-94.8253635425137,-40.82435132218,40.8537968551952,126.394824912236,-26.9531494277248
"EC-Earth3-Veg","ssp534-over",2230,"prior",17.8908151619239,69.9147989936473,179.388985354854,362.179014141616,499.81852299608,210.804859542
"EC-Earth3-Veg","ssp534-over",2230,"posterior",30.6153527425415,85.3778356259871,212.557545505794,377.606366168687,496.3573305557,230.852986092057
"MIROC-ES2L","ssp534-over",2230,"prior",28.4602249882248,67.4091687929631,149.976046855778,264.475468750997,341.699653447849,163.746712274528
"MIROC-ES2L","ssp534-over",2230,"posterior",23.6697327073701,58.0242019450448,110.957505573462,185.517013971803,247.292297104427,121.116189293838
"ALL (uniform GCM prior)","ssp534-over",2230,"prior",-97.7765596156877,-30.9630630958288,106.354349988662,285.471077281944,432.469055733644,129.777128702545
"ALL (uniform GCM prior)","ssp534-over",2230,"posterior",-91.1768139290407,-27.8928563378834,92.798338218795,246.008834354215,396.739277382141,112.912688423981
"CESM2-WACCM","ssp585",2230,"prior",172.915318870232,298.602561145391,606.917058418558,1059.80108884055,1427.42431189205,674.912500531841
"CESM2-WACCM","ssp585",2230,"posterior",148.361599297461,250.693411721682,498.020837685134,861.98086857422,1203.24589610064,559.371795455764
"MRI-ESM2-0","ssp585",2230,"prior",-81.1427100929124,14.2235933391131,271.586186656734,645.847655454152,943.112198320798,328.980642032984
"MRI-ESM2-0","ssp585",2230,"posterior",-76.7332221138451,26.0570983825294,305.137701726371,677.816544210448,966.47844067365,352.874383177984
"EC-Earth3-Veg","ssp585",2230,"prior",260.611332482566,399.514845755428,707.823219623476,1179.57622080581,1566.28773083489,786.301346205178
"EC-Earth3-Veg","ssp585",2230,"posterior",243.162396285642,392.53434267224,710.30862917457,1158.43764073526,1524.10768178563,776.072408227802
"MIROC-ES2L","ssp585",2230,"prior",397.462834513277,546.737182712676,857.583130507482,1278.44113551444,1609.64029498695,910.839598935144
"MIROC-ES2L","ssp585",2230,"posterior",373.463221589445,498.407331082196,736.308518642387,1065.38816671689,1334.91271607957,780.951237072712
"ALL (uniform GCM prior)","ssp585",2230,"prior",34.7481996673977,263.58062718459,624.551193609248,1095.29110597421,1473.51919220606,675.258521926286
"ALL (uniform GCM prior)","ssp585",2230,"posterior",44.9436865278831,256.0247727485,579.546492834335,977.99581972118,1312.59006233959,617.317455983578
"CESM2-WACCM","ssp126",2235,"prior",-42.5296521898265,7.85179453046115,154.61819494987,365.405938254378,518.31803359654,184.841988109524
"CESM2-WACCM","ssp126",2235,"posterior",-52.5947270311753,-6.04288828746763,95.9850756428446,275.842774211541,422.512579115302,129.853050030016
"MRI-ESM2-0","ssp126",2235,"prior",-151.878178560185,-119.808644881522,-67.7194620399675,12.792779061612,96.662866141113,-53.6044073129759
"MRI-ESM2-0","ssp126",2235,"posterior",-145.360591903468,-112.668204209802,-58.4148794940175,22.4082270091466,107.794292061488,-44.9038061203519
"EC-Earth3-Veg","ssp126",2235,"prior",-12.4507400125694,38.5771279655828,144.688897981924,326.179797535076,461.72285582497,176.471178284107
"EC-Earth3-Veg","ssp126",2235,"posterior",-0.459330040760833,53.3523799654641,178.55089565403,341.483305893895,458.411644058043,196.551910216326
"MIROC-ES2L","ssp126",2235,"prior",-5.32252131718474,33.4129820373851,111.230821771424,218.233272970845,290.997103843378,123.645944352912
"MIROC-ES2L","ssp126",2235,"posterior",-8.97412949332249,23.8421252490188,74.543930789598,143.832126866249,202.27818959553,83.5252818410098
"ALL (uniform GCM prior)","ssp126",2235,"prior",-114.694216366693,-46.7387376928355,81.0428018007227,258.87464135854,416.712885007442,107.838675858392
"ALL (uniform GCM prior)","ssp126",2235,"posterior",-107.917993796634,-42.7421322955147,66.9081499653803,221.65888064623,375.397586392236,91.2566089917499
"CESM2-WACCM","ssp534-over",2235,"prior",-42.6166683294601,7.75396306789818,154.497349799277,365.266037193432,518.159601138137,184.720093932195
"CESM2-WACCM","ssp534-over",2235,"posterior",-52.6937929350147,-6.13209411605662,95.86683660728,275.719498398621,422.366470172488,129.73790919632
"MRI-ESM2-0","ssp534-over",2235,"prior",-137.651832842157,-105.119841183358,-52.0171282014168,32.6166617789232,118.920223548496,-36.7975385388915
"MRI-ESM2-0","ssp534-over",2235,"posterior",-130.863285156622,-97.925176408822,-42.2748550206353,42.1021030305444,130.273050183758,-27.8438772172536
"EC-Earth3-Veg","ssp534-over",2235,"prior",20.3553132444649,73.6081163640105,186.038917010971,374.095185297154,514.77057165785,218.379797683159
"EC-Earth3-Veg","ssp534-over",2235,"posterior",32.8602178711925,89.002047806667,219.930963261797,389.569794222495,511.251422069619,238.802262036628
"MIROC-ES2L","ssp534-over",2235,"prior",29.3780619047174,69.6983166749783,152.693913928382,266.787636297833,344.025852810462,166.073906693819
"MIROC-ES2L","ssp534-over",2235,"posterior",25.0192045183345,59.8618145311688,113.6555688196,188.433402157786,250.638838604876,123.564201324239
"ALL (uniform GCM prior)","ssp534-over",2235,"prior",-100.454779039938,-31.8620729552478,109.556523163402,291.620795580462,444.041326215519,133.09406494257
"ALL (uniform GCM prior)","ssp534-over",2235,"posterior",-94.0829616773343,-28.8211563538409,95.6241493961811,252.31146545852,408.265232317304,116.065123834984
"CESM2-WACCM","ssp585",2235,"prior",189.16464965358,319.741033989604,637.166937275233,1103.98251701676,1482.11165991665,707.222531435294
"CESM2-WACCM","ssp585",2235,"posterior",162.714902306985,270.638924559498,526.156754447301,901.493944272069,1250.76545653739,588.421378869181
"MRI-ESM2-0","ssp585",2235,"prior",-78.9855023223589,20.6546950636573,287.022945247599,674.670006303278,979.533700305481,346.551259483094
"MRI-ESM2-0","ssp585",2235,"posterior",-75.4614387443773,32.7754324280077,320.813424887761,706.636815422338,1004.30302429287,370.641391664646
"EC-Earth3-Veg","ssp585",2235,"prior",275.11139427154,419.640690867988,736.921580422593,1222.04774687911,1620.62981514276,817.809455046264
"EC-Earth3-Veg","ssp585",2235,"posterior",256.447881469907,410.618694993798,737.494156296586,1198.78667879405,1577.39813573348,805.527244623534
"MIROC-ES2L","ssp585",2235,"prior",414.289587632091,568.780086632954,888.336236071038,1317.98044103538,1658.87336561074,942.133017620706
"MIROC-ES2L","ssp585",2235,"posterior",389.641018765208,518.809246549533,764.90504398523,1103.69840267029,1378.77188392246,810.062966508739
"ALL (uniform GCM prior)","ssp585",2235,"prior",42.0748533816526,279.894953186218,652.960676994408,1134.91207815732,1525.6011725044,703.429065896347
"ALL (uniform GCM prior)","ssp585",2235,"posterior",53.0204188082102,272.265775940438,605.822549678011,1015.24710327074,1359.76038219636,643.663245416526
"CESM2-WACCM","ssp126",2240,"prior",-42.58952270431,8.77556527409507,158.68710579253,374.149493035218,529.781794426579,189.354035252812
"CESM2-WACCM","ssp126",2240,"posterior",-53.8902652192748,-5.65506026624456,98.4557580041904,282.217135792332,432.190333326352,133.162748976209
"MRI-ESM2-0","ssp126",2240,"prior",-155.678319964654,-122.698010717738,-69.517427315609,13.8275085858864,100.081663349707,-54.7292915048134
"MRI-ESM2-0","ssp126",2240,"posterior",-149.43099660977,-115.695297583686,-59.8540774099811,23.2181906873526,111.665540206286,-45.8853370263551
"EC-Earth3-Veg","ssp126",2240,"prior",-11.5141434088381,40.3318466573151,149.22512482374,335.467427619524,474.101798773499,182.050944161508
"EC-Earth3-Veg","ssp126",2240,"posterior",0.286459058874943,55.4004913577755,184.002703906161,351.139254112766,470.894416934833,202.50011082451
"MIROC-ES2L","ssp126",2240,"prior",-3.94937453079024,35.5661547468781,113.982585702058,220.413125533474,292.98543403419,125.828226236556
"MIROC-ES2L","ssp126",2240,"posterior",-7.64210108830207,25.6184137742958,77.1134978623882,146.775620300232,205.110329135182,85.9089659924258
"ALL (uniform GCM prior)","ssp126",2240,"prior",-117.552351538292,-47.556222199124,83.8434336133046,264.298445834765,427.10204176853,110.625978536515
"ALL (uniform GCM prior)","ssp126",2240,"posterior",-110.680207731607,-43.3480817366402,69.3050346440592,227.245609216076,385.093210466603,93.9216221916982
"CESM2-WACCM","ssp534-over",2240,"prior",-42.6889746258368,8.67076174219909,158.564715640825,374.005652296994,529.620603391885,189.225067223813
"CESM2-WACCM","ssp534-over",2240,"posterior",-53.9909352169893,-5.76726686797179,98.3330124834869,282.078623473368,432.041000035337,133.040676867852
"MRI-ESM2-0","ssp534-over",2240,"prior",-140.897609367638,-107.563395667353,-53.394715989353,34.1351285102556,123.072768248802,-37.3890786136073
"MRI-ESM2-0","ssp534-over",2240,"posterior",-134.385984213152,-100.592226176037,-43.3994709473896,43.5159592882397,134.6388642449,-28.2924165878883
"EC-Earth3-Veg","ssp534-over",2240,"prior",23.1344271076968,77.1651444189934,192.9497480806,386.016038144179,529.524854908563,226.002374276307
"EC-Earth3-Veg","ssp534-over",2240,"posterior",35.7766236219571,92.7543764913386,227.904286814556,400.884247086675,526.855876430618,246.772247848253
"MIROC-ES2L","ssp534-over",2240,"prior",30.9615824312727,72.0147883867953,155.609463158316,269.144098256533,346.570926899157,168.557954886466
"MIROC-ES2L","ssp534-over",2240,"posterior",26.5837477669694,61.9026088893704,116.497733925592,191.47351046111,254.175384446048,126.236461769036
"ALL (uniform GCM prior)","ssp534-over",2240,"prior",-102.872366117221,-32.4859924025984,113.155254940482,298.040570290723,455.411410202441,136.599079443245
"ALL (uniform GCM prior)","ssp534-over",2240,"posterior",-96.3067314234862,-29.2154756680172,98.6679967461284,258.623192031462,419.707940874789,119.439242474313
"CESM2-WACCM","ssp585",2240,"prior",205.970827862976,341.87963775076,667.763522498625,1150.1696707443,1536.85782153733,740.177982049431
"CESM2-WACCM","ssp585",2240,"posterior",177.570562808805,291.336069543638,554.643403455587,939.449243252789,1298.03497574984,618.238178348906
"MRI-ESM2-0","ssp585",2240,"prior",-75.8821759860923,28.6702522855343,304.456103105238,704.706555103272,1018.04394176167,364.918460236256
"MRI-ESM2-0","ssp585",2240,"posterior",-72.5421929829339,40.255835447137,338.255206720562,736.312707129414,1044.02111418692,389.175818324407
"EC-Earth3-Veg","ssp585",2240,"prior",289.305370350305,438.419199853454,766.448246719764,1267.10956866937,1676.25585735398,849.588743535414
"EC-Earth3-Veg","ssp585",2240,"posterior",269.494452151116,428.722045024371,765.301225415877,1239.49473379013,1631.26190852448,835.154608402716
"MIROC-ES2L","ssp585",2240,"prior",431.048293503331,591.46884276535,918.172926338684,1358.98851721987,1706.96712333794,973.61272762644
"MIROC-ES2L","ssp585",2240,"posterior",405.82224967278,539.646290534771,793.711587139449,1142.47283066785,1423.06308334081,839.497466888717
"ALL (uniform GCM prior)","ssp585",2240,"prior",50.1891678109983,297.647013584034,680.990809070496,1175.2106162586,1575.96787572677,732.074478361886
"ALL (uniform GCM prior)","ssp585",2240,"posterior",61.7758942099275,288.405004454609,631.57643057737,1051.90410380541,1406.89762240027,670.516517991188
"CESM2-WACCM","ssp126",2245,"prior",-43.2179341793597,9.4763465079549,162.094541379302,381.840639923147,540.503414410311,193.316995577416
"CESM2-WACCM","ssp126",2245,"posterior",-54.5441916880007,-5.62633729655263,100.473162495292,287.813803303728,441.51944325071,135.939209032974
"MRI-ESM2-0","ssp126",2245,"prior",-160.173803337932,-125.889429870202,-71.6723279415571,14.4382507246371,103.614182517403,-56.2455344280755
"MRI-ESM2-0","ssp126",2245,"posterior",-153.542506072738,-119.0894164598,-62.0716962856152,23.7148966356952,115.307016280667,-47.2704996498489
"EC-Earth3-Veg","ssp126",2245,"prior",-11.1325649821051,41.8084863685785,153.536103695172,344.667095318247,486.001075547302,187.28314552297
"EC-Earth3-Veg","ssp126",2245,"posterior",0.94150331773454,56.9801919493191,188.831463941511,360.177555575242,483.582299642324,208.091228695726
"MIROC-ES2L","ssp126",2245,"prior",-2.72857952705007,37.396910083715,116.414688534721,222.017493303374,294.704449203003,127.930452622251
"MIROC-ES2L","ssp126",2245,"posterior",-6.43146898073226,27.6005654468306,79.6944902795065,149.803537900034,208.640901550456,88.2578471594747
"ALL (uniform GCM prior)","ssp126",2245,"prior",-120.956153801715,-48.7329725483297,86.1087830213238,269.251937468017,437.208889793928,113.071264823641
"ALL (uniform GCM prior)","ssp126",2245,"posterior",-113.951716401631,-44.5867190190948,71.5356638519916,232.201392706732,394.233576197911,96.2544463095825
"CESM2-WACCM","ssp534-over",2245,"prior",-43.3274995506621,9.36379436608084,161.963477290975,381.681654994441,540.334526614906,193.180699844292
"CESM2-WACCM","ssp534-over",2245,"posterior",-54.6459591232579,-5.74685856036268,100.341951521965,287.665533412955,441.358382056326,135.80994476418
"MRI-ESM2-0","ssp534-over",2245,"prior",-144.517030996021,-110.438938611394,-55.0391422415195,35.2859168726853,127.286964831645,-38.3722707010687
"MRI-ESM2-0","ssp534-over",2245,"posterior",-138.101063292628,-103.680951809365,-44.9930061390538,44.8880624737148,139.14033478101,-29.145562204912
"EC-Earth3-Veg","ssp534-over",2245,"prior",25.8122452240644,80.7245668441972,199.395528848366,397.522108939065,544.480846402083,233.334206342666
"EC-Earth3-Veg","ssp534-over",2245,"posterior",37.8472700283383,96.1820136582942,234.9642760778,412.395440714212,541.524305197259,254.439609737522
"MIROC-ES2L","ssp534-over",2245,"prior",32.4386184532212,74.1774140433147,158.381131033073,271.042272676692,348.789797823645,170.878018137338
"MIROC-ES2L","ssp534-over",2245,"posterior",28.1829618291981,63.911537054388,119.076883246125,194.54456889179,257.721583381579,128.795259376147
"ALL (uniform GCM prior)","ssp534-over",2245,"prior",-105.671603226962,-33.4006428246104,116.639210407817,303.704038183831,465.924643383691,139.755163405806
"ALL (uniform GCM prior)","ssp534-over",2245,"posterior",-99.2761659995547,-30.120157052722,101.456307402402,264.83441124564,430.573694411575,122.474812918235
"CESM2-WACCM","ssp585",2245,"prior",223.307282342477,363.67871751051,698.495335583325,1193.61631898711,1592.86718997929,773.334107586213
"CESM2-WACCM","ssp585",2245,"posterior",192.60646914965,311.180210174985,582.82655812726,979.017473606978,1348.54606761435,648.291727525391
"MRI-ESM2-0","ssp585",2245,"prior",-72.8394417261708,36.6962149696345,321.878736483153,735.774908703711,1056.9614492349,383.273569927076
"MRI-ESM2-0","ssp585",2245,"posterior",-69.9737465406461,49.0030984161413,356.019103937098,767.361284382832,1082.162250026,407.648610616621
"EC-Earth3-Veg","ssp585",2245,"prior",303.013307088664,458.521260238357,796.450699224649,1310.589612667,1731.52179545972,881.221602293477
"EC-Earth3-Veg","ssp585",2245,"posterior",283.138106610587,447.175292214226,791.142779145335,1281.24033957282,1683.45097153616,864.526313000075
"MIROC-ES2L","ssp585",2245,"prior",447.204799422149,614.118837204327,948.325823861668,1399.5730359486,1753.09857480517,1005.01330296869
"MIROC-ES2L","ssp585",2245,"posterior",421.238907954245,561.140347910397,822.643928716124,1181.54122326692,1469.47339846965,868.969027748935
"ALL (uniform GCM prior)","ssp585",2245,"prior",58.8299864211383,315.124574981916,709.17277510356,1215.62278601996,1625.42159163047,760.710645693862
"ALL (uniform GCM prior)","ssp585",2245,"posterior",71.4207412740943,304.843101937898,658.34795530717,1088.97724025882,1455.53270225777,697.358919722766
"CESM2-WACCM","ssp126",2250,"prior",-44.3174746657961,9.74424131482039,165.176895676616,388.812043319594,551.341031988209,196.881195731343
"CESM2-WACCM","ssp126",2250,"posterior",-55.2037306618922,-5.37105765378265,102.440331042354,293.022660759071,449.758983909154,138.45862292058
"MRI-ESM2-0","ssp126",2250,"prior",-164.285632693618,-129.156544215047,-73.6839800617958,15.1694115483909,106.979614213126,-57.5912911903964
"MRI-ESM2-0","ssp126",2250,"posterior",-157.482214522036,-122.19536216424,-63.9637501964744,25.2265297726184,118.273779511556,-48.4465636292404
"EC-Earth3-Veg","ssp126",2250,"prior",-10.827111499753,42.7628320689879,157.655431739187,352.95771159174,497.12189974468,191.852613594468
"EC-Earth3-Veg","ssp126",2250,"posterior",1.23024879883904,58.5468086555083,193.668832354816,368.515139942132,495.611219079448,213.091566555998
"MIROC-ES2L","ssp126",2250,"prior",-1.66219061199191,39.4517298096679,119.219914185021,224.919902615364,297.556120493944,130.499798365693
"MIROC-ES2L","ssp126",2250,"posterior",-4.96742390761113,29.3305526244878,82.3388514036533,153.190634016541,212.523441742354,90.7492547128431
"ALL (uniform GCM prior)","ssp126",2250,"prior",-124.133393031228,-49.8112119979507,88.4126268444406,274.102504685094,446.478865119062,115.410579125276
"ALL (uniform GCM prior)","ssp126",2250,"posterior",-117.346747873604,-45.593561744469,73.6152309935011,237.033794574098,402.923794216849,98.4632201400462
"CESM2-WACCM","ssp534-over",2250,"prior",-44.4334812418658,9.63268363417175,165.039877573753,388.65348586069,551.154424500939,196.738402983446
"CESM2-WACCM","ssp534-over",2250,"posterior",-55.3200662184376,-5.5027084479864,102.307752397879,292.867592189065,449.5958173073,138.322996359442
"MRI-ESM2-0","ssp534-over",2250,"prior",-148.271188086706,-113.109355228361,-56.4458744256445,36.5155102706264,131.441646966924,-39.2149840271307
"MRI-ESM2-0","ssp534-over",2250,"posterior",-141.673658692044,-106.281401427636,-46.3155220855739,46.9987202031425,142.797383647634,-29.8186378073597
"EC-Earth3-Veg","ssp534-over",2250,"prior",28.0708166255579,83.4163329976791,205.223094098983,407.530174874644,558.048318780331,239.787027715196
"EC-Earth3-Veg","ssp534-over",2250,"posterior",39.8749694675387,99.312014248174,241.598936280421,423.108392734911,555.350435006321,261.304642086197
"MIROC-ES2L","ssp534-over",2250,"prior",33.9641341958763,76.5704946016315,161.554349544777,274.361798451085,351.761911372052,173.779847068177
"MIROC-ES2L","ssp534-over",2250,"posterior",29.4581231645324,65.9313723040589,121.920578222817,198.308295131585,261.685881629872,131.604819739006
"ALL (uniform GCM prior)","ssp534-over",2250,"prior",-108.254893337277,-33.976737986358,119.731167355431,309.246133354995,475.450142312407,142.772573434921
"ALL (uniform GCM prior)","ssp534-over",2250,"posterior",-101.964639838899,-30.8815440474567,104.135241410747,270.925348392706,441.250704366833,125.353455094321
"CESM2-WACCM","ssp585",2250,"prior",237.910274559165,383.36508397678,727.430495439348,1233.9931746774,1643.78357814999,803.230505129202
"CESM2-WACCM","ssp585",2250,"posterior",206.31736211779,329.366497013351,609.805447681744,1014.16629611958,1394.94991312717,675.344035775283
"MRI-ESM2-0","ssp585",2250,"prior",-70.9267776624198,43.3476852904282,337.640957747273,763.565063147636,1093.71664459182,400.049016149693
"MRI-ESM2-0","ssp585",2250,"posterior",-67.7977465772247,55.5008295601924,370.594619144135,794.978167546653,1118.70018418669,424.627127237655
"EC-Earth3-Veg","ssp585",2250,"prior",315.96663358152,475.664451852255,823.269336730613,1350.01126707832,1779.2765567806,910.039987307312
"EC-Earth3-Veg","ssp585",2250,"posterior",293.79893900651,463.284736873764,815.278072123268,1319.00098451138,1730.58997523173,891.455197476922
"MIROC-ES2L","ssp585",2250,"prior",462.433224902168,635.137722304294,977.573873796959,1438.55024062769,1799.06105262517,1034.67933818144
"MIROC-ES2L","ssp585",2250,"posterior",436.268799899241,580.042278049687,849.107049921137,1215.81017637863,1510.82219943614,896.486040890678
"ALL (uniform GCM prior)","ssp585",2250,"prior",66.8395986880887,330.800141579133,734.40520793149,1253.36122695099,1672.54995727971,786.99971169191
"ALL (uniform GCM prior)","ssp585",2250,"posterior",78.044590269063,320.303959305741,682.715917945072,1123.28837953344,1499.6326767945,721.97810034514
"CESM2-WACCM","ssp126",2255,"prior",-45.0024458915153,10.4210643170804,168.537796359703,396.011881088414,561.909517274213,200.701882615795
"CESM2-WACCM","ssp126",2255,"posterior",-56.6921701649204,-5.24054108853865,104.562050534578,298.219359967239,458.12081578419,141.218448573028
"MRI-ESM2-0","ssp126",2255,"prior",-168.47867383166,-132.6396795384,-75.4455066092842,16.0914042507758,110.841673286523,-58.8470903486051
"MRI-ESM2-0","ssp126",2255,"posterior",-161.705528030453,-125.417196729225,-65.7552949973276,26.7250536142917,121.649077016736,-49.5386046903422
"EC-Earth3-Veg","ssp126",2255,"prior",-10.0790178299704,44.2268096859344,161.766432168849,362.299982223302,509.757425523237,196.881120815297
"EC-Earth3-Veg","ssp126",2255,"posterior",1.57525361915519,60.0289214019167,198.78756802242,377.840749082116,507.48103815462,218.542824089016
"MIROC-ES2L","ssp126",2255,"prior",-0.286907336050118,41.6144646708669,121.931600701705,227.373261190993,300.096790248503,132.971153900098
"MIROC-ES2L","ssp126",2255,"posterior",-3.99361164584975,31.2904225849228,85.0280408081209,156.505492476285,215.387074399305,93.3356041278195
"ALL (uniform GCM prior)","ssp126",2255,"prior",-127.310203921236,-50.6601003801292,90.9282671134055,279.23769313111,455.553989243901,117.926766745646
"ALL (uniform GCM prior)","ssp126",2255,"posterior",-120.47116202442,-46.5614409531551,75.9632210891954,242.75863884851,412.437095285487,100.889568024881
"CESM2-WACCM","ssp534-over",2255,"prior",-45.1174037765114,10.2969049022348,168.390535179235,395.840741217345,561.725517227232,200.551828201385
"CESM2-WACCM","ssp534-over",2255,"posterior",-56.7943754085789,-5.36878951044762,104.424840704026,298.053715156533,457.937617593936,141.075695926768
"MRI-ESM2-0","ssp534-over",2255,"prior",-151.804839540303,-115.919696221664,-57.717561641991,37.5767818887492,135.615711328052,-39.9367631180334
"MRI-ESM2-0","ssp534-over",2255,"posterior",-145.284592666151,-108.995240329469,-47.4846586475276,48.9116542580625,146.96111250883,-30.3776346124617
"EC-Earth3-Veg","ssp534-over",2255,"prior",30.8711812960753,86.7141765429021,211.627050536843,419.043795851317,572.231673010775,246.896887105164
"EC-Earth3-Veg","ssp534-over",2255,"posterior",41.9314828242088,103.068753036826,248.611468193669,434.308838493136,569.288967253932,268.813928074097
"MIROC-ES2L","ssp534-over",2255,"prior",35.6287583013895,78.9888722127489,164.630566446008,276.852792768615,354.789580901296,176.487083282758
"MIROC-ES2L","ssp534-over",2255,"posterior",30.9873047939715,68.1116744175779,125.019553172818,201.759254814238,266.197638767341,134.418654986649
"ALL (uniform GCM prior)","ssp534-over",2255,"prior",-111.036768686325,-34.5533825127459,123.129654622861,315.292682935383,486.000566854023,145.999758867819
"ALL (uniform GCM prior)","ssp534-over",2255,"posterior",-104.641153944076,-31.5442793323461,107.136678519582,277.060963344286,452.537656883634,128.482661093764
"CESM2-WACCM","ssp585",2255,"prior",254.906409014923,405.556245854505,758.71420838838,1278.45687556861,1700.29367876765,836.322862153336
"CESM2-WACCM","ssp585",2255,"posterior",221.988240355606,349.520204068239,638.15629529733,1053.63826432972,1444.79863374698,705.468532199618
"MRI-ESM2-0","ssp585",2255,"prior",-68.3332890635829,51.2922541332464,354.231184243254,793.797392171677,1134.93198925141,418.785193680661
"MRI-ESM2-0","ssp585",2255,"posterior",-65.4955936657709,63.369182559955,388.328520387023,825.853656181758,1159.04447825749,443.512607382899
"EC-Earth3-Veg","ssp585",2255,"prior",329.881370173234,494.153424032456,853.219679714028,1392.7367473852,1835.13098845315,941.511157807125
"EC-Earth3-Veg","ssp585",2255,"posterior",305.887866150171,481.163063469332,842.662234996065,1358.9643684143,1779.83649207528,920.721005305355
"MIROC-ES2L","ssp585",2255,"prior",479.899178626502,657.293812973483,1008.99871209082,1478.25986738588,1849.41554124553,1066.37101414539
"MIROC-ES2L","ssp585",2255,"posterior",451.801973591445,601.693302828716,878.375152928809,1253.90762344623,1557.31728072447,926.153312942495
"ALL (uniform GCM prior)","ssp585",2255,"prior",75.8082267718965,349.071692622544,762.94319858553,1294.47990074557,1722.38355228161,815.747556946628
"ALL (uniform GCM prior)","ssp585",2255,"posterior",86.6851363603669,337.649286601976,709.101170271439,1160.06913912412,1546.20635838322,748.963864457596
"CESM2-WACCM","ssp126",2260,"prior",-45.549822691464,11.0634518370627,171.659683092904,403.263040244155,572.113086610305,204.679172140654
"CESM2-WACCM","ssp126",2260,"posterior",-57.5487551659367,-5.21685936328186,106.734400704936,304.029227389661,466.427404701538,144.105812211147
"MRI-ESM2-0","ssp126",2260,"prior",-172.463672075965,-135.66133261629,-77.2455169792498,16.4684226650923,114.262156904103,-60.0455126147115
"MRI-ESM2-0","ssp126",2260,"posterior",-165.968980678916,-128.582768039347,-67.4580178344401,27.967277525392,125.2006315337,-50.5952410341169
"EC-Earth3-Veg","ssp126",2260,"prior",-9.22818658059896,45.9741767960378,166.178461316208,372.051979655624,522.275528422349,202.337649456451
