"axis","value","gcm","scenario","year","ess","q05","q17","q50","q83","q95","mean"
"sigma_obs_cum_mm","1.11","MIROC-ES2L","ssp585",2100,7556.26283294035,40.6451013088952,57.6945323006186,89.7196823221151,142.942265505227,188.778339996667,99.6509039919353
"sigma_obs_cum_mm","1.11","ALL (uniform GCM prior)","ssp585",2100,NA,-42.6473784648548,-24.1754033991669,39.5173135426214,110.758727238088,163.965426580338,45.23701848101
"sigma_obs_cum_mm","1.11","CESM2-WACCM","ssp126",2300,7770.42203593942,-65.0452454885578,-4.17316966399271,123.787113320463,350.958389463416,538.820325617069,167.545271666615
"sigma_obs_cum_mm","1.11","MRI-ESM2-0","ssp126",2300,9447.55787321845,-199.092730648629,-156.641606769726,-82.8425083986832,36.03364626655,154.682613004158,-61.1248684522602
"sigma_obs_cum_mm","1.11","EC-Earth3-Veg","ssp126",2300,7755.31932425965,8.66798830852317,79.1683335659824,249.440340468704,471.584445352619,626.163803909119,274.118627107462
"sigma_obs_cum_mm","1.11","MIROC-ES2L","ssp126",2300,7556.26283294035,7.93189547699293,49.4239237542751,109.234116666018,180.841428782312,241.953043040326,115.219623645004
"sigma_obs_cum_mm","1.11","ALL (uniform GCM prior)","ssp126",2300,NA,-149.637550325642,-55.9040899776782,97.8114654312385,294.00737337336,503.398375869602,123.939663491705
"sigma_obs_cum_mm","1.11","CESM2-WACCM","ssp534-over",2300,7770.42203593942,-65.2107857808773,-4.35625791538821,123.572277528436,350.736563907359,538.537696746909,167.333386880016
"sigma_obs_cum_mm","1.11","MRI-ESM2-0","ssp534-over",2300,9447.55787321845,-178.051644207312,-135.330180355544,-60.3572250203251,62.9990806072308,185.689287202935,-37.2240099772191
"sigma_obs_cum_mm","1.11","EC-Earth3-Veg","ssp534-over",2300,7755.31932425965,67.8493408728592,141.203745713316,319.100648687863,547.139658518025,708.607713199488,344.030764921533
"sigma_obs_cum_mm","1.11","MIROC-ES2L","ssp534-over",2300,7556.26283294035,43.7273708387181,86.7867460713,149.670782572873,226.489661034343,293.388605988753,156.786576496443
"sigma_obs_cum_mm","1.11","ALL (uniform GCM prior)","ssp534-over",2300,NA,-129.577477924834,-37.8405424255271,133.317967028333,336.582766519323,558.853879206936,157.731679580196
"sigma_obs_cum_mm","1.11","CESM2-WACCM","ssp585",2300,7770.42203593942,369.656885358776,537.925477062891,908.42134114956,1423.07006991415,1909.39499435696,986.853111435046
"sigma_obs_cum_mm","1.11","MRI-ESM2-0","ssp585",2300,9447.55787321845,-42.6098312659997,133.576816719022,546.12911256373,1098.38461832689,1528.40732908058,614.32257869843
"sigma_obs_cum_mm","1.11","EC-Earth3-Veg","ssp585",2300,7755.31932425965,420.770851560483,646.712268808231,1096.35652866907,1738.24592785997,2266.00692294711,1191.9496998895
"sigma_obs_cum_mm","1.11","MIROC-ES2L","ssp585",2300,7556.26283294035,597.458979740138,791.55520540583,1139.63836840503,1601.8842355203,1972.03630588637,1194.02101657727
"sigma_obs_cum_mm","1.11","ALL (uniform GCM prior)","ssp585",2300,NA,165.359079139971,492.318854106479,950.623454639574,1502.89248983468,1976.77183254281,996.786601650078
"sigma_obs_cum_mm","1.47","CESM2-WACCM","ssp126",2100,8940.34789149331,-30.9016065570572,-19.8521783012125,4.65755671187098,53.7443475760419,87.6727912207401,14.5399100704979
"sigma_obs_cum_mm","1.47","MRI-ESM2-0","ssp126",2100,9775.22000353666,-34.9448424052104,-27.0856505489279,-15.2258599008246,-0.49506254528707,13.639716701119,-13.6826824374037
"sigma_obs_cum_mm","1.47","EC-Earth3-Veg","ssp126",2100,9003.06762177272,-9.47857447816897,5.95946749774516,41.927430621636,86.6235124426282,116.401025315376,46.0063142351885
"sigma_obs_cum_mm","1.47","MIROC-ES2L","ssp126",2100,8418.45426542522,17.9747260312386,31.6404343023367,52.3672167644505,90.7263253290347,124.172718880365,59.9730118475806
"sigma_obs_cum_mm","1.47","ALL (uniform GCM prior)","ssp126",2100,NA,-28.9340235581562,-17.0893975553833,21.040129031436,70.7452619775737,106.135613468395,26.7091384289658
"sigma_obs_cum_mm","1.47","CESM2-WACCM","ssp534-over",2100,8940.34789149331,-30.910243185187,-19.8615917676278,4.64510491953699,53.7301808269827,87.6567989007172,14.528059915332
"sigma_obs_cum_mm","1.47","MRI-ESM2-0","ssp534-over",2100,9775.22000353666,-33.1601111333455,-25.2854161799213,-13.2973616376411,1.77287521939243,16.2198729251161,-11.6807156760774
"sigma_obs_cum_mm","1.47","EC-Earth3-Veg","ssp534-over",2100,9003.06762177272,-5.58872639725709,10.0193560113034,46.7957088068147,92.3381777236592,122.524358264703,50.8953591220823
"sigma_obs_cum_mm","1.47","MIROC-ES2L","ssp534-over",2100,8418.45426542522,22.8851672275056,36.8262573960235,57.9990209264365,97.1126844232704,131.002396364798,65.7019696946665
"sigma_obs_cum_mm","1.47","ALL (uniform GCM prior)","ssp534-over",2100,NA,-27.6326883923106,-15.7306844944278,24.0601926044741,75.3783936978502,111.620676048412,29.8611682640007
"sigma_obs_cum_mm","1.47","CESM2-WACCM","ssp585",2100,8940.34789149331,-48.8808778702899,-35.8481949399871,2.34123605282292,71.4302716802062,121.325833053892,15.7668101984184
"sigma_obs_cum_mm","1.47","MRI-ESM2-0","ssp585",2100,9775.22000353666,-50.6391937162773,-38.3564175285803,-12.3297125076848,28.2385650888403,59.7994891868579,-5.94185601132124
"sigma_obs_cum_mm","1.47","EC-Earth3-Veg","ssp585",2100,9003.06762177272,-14.1581784282698,6.61535544119862,65.0749964332232,134.693868840605,185.811496850604,71.7206721607143
"sigma_obs_cum_mm","1.47","MIROC-ES2L","ssp585",2100,8418.45426542522,40.4247375379323,58.2465358102339,94.4648164527122,156.817603832354,209.238052384396,106.422732964854
"sigma_obs_cum_mm","1.47","ALL (uniform GCM prior)","ssp585",2100,NA,-43.1506178164174,-24.4517195136977,39.7396622960652,114.382470932409,172.621869299813,46.9920898281662
"sigma_obs_cum_mm","1.47","CESM2-WACCM","ssp126",2300,8940.34789149331,-59.9491878569834,2.58507504651303,148.032158559841,393.934511226277,589.942023455144,192.219395795628
"sigma_obs_cum_mm","1.47","MRI-ESM2-0","ssp126",2300,9775.22000353666,-201.837281661103,-159.241709943079,-87.4510890357914,30.2965059539619,150.711398135598,-65.1132734819579
"sigma_obs_cum_mm","1.47","EC-Earth3-Veg","ssp126",2300,9003.06762177272,5.31362978124257,71.855111160691,231.901074969625,464.575461382489,629.396143204707,264.947484912587
"sigma_obs_cum_mm","1.47","MIROC-ES2L","ssp126",2300,8418.45426542522,8.47342295787033,52.1754784312827,115.632646514288,193.912070016048,261.771873948346,123.278134682618
"sigma_obs_cum_mm","1.47","ALL (uniform GCM prior)","ssp126",2300,NA,-152.648896605517,-57.1927971777382,101.966942310542,302.909037280569,518.716091250329,128.83293547722
"sigma_obs_cum_mm","1.47","CESM2-WACCM","ssp534-over",2300,8940.34789149331,-60.1339634884715,2.410990342784,147.816789604431,393.717350846874,589.67742224589,192.004405249999
"sigma_obs_cum_mm","1.47","MRI-ESM2-0","ssp534-over",2300,9775.22000353666,-180.728931704292,-138.410303487408,-64.8040268104968,58.429866879954,180.769468227093,-41.2983150086399
"sigma_obs_cum_mm","1.47","EC-Earth3-Veg","ssp534-over",2300,9003.06762177272,63.8770600260478,133.731332700611,302.191263628096,541.563212919735,712.12044715959,334.885019193384
"sigma_obs_cum_mm","1.47","MIROC-ES2L","ssp534-over",2300,8418.45426542522,44.4463315141139,89.3480502869248,156.278440678111,241.355559054837,314.701067588086,165.401999407986
"sigma_obs_cum_mm","1.47","ALL (uniform GCM prior)","ssp534-over",2300,NA,-132.166201391268,-38.8697054020743,138.840081087811,345.624644499457,569.158857009497,162.748277210684
"sigma_obs_cum_mm","1.47","CESM2-WACCM","ssp585",2300,8940.34789149331,384.579484789333,564.837823328957,958.455357426318,1519.11176918136,2033.68761426123,1044.13878583179
"sigma_obs_cum_mm","1.47","MRI-ESM2-0","ssp585",2300,9775.22000353666,-42.5940063466258,127.851103681162,533.301177615171,1086.5514721042,1519.75611111697,604.925628248099
"sigma_obs_cum_mm","1.47","EC-Earth3-Veg","ssp585",2300,9003.06762177272,436.187979554989,658.87107080582,1113.0307736004,1765.80010201387,2293.09218363766,1210.52769032498
"sigma_obs_cum_mm","1.47","MIROC-ES2L","ssp585",2300,8418.45426542522,603.41550054529,807.438656767338,1167.3304893149,1656.31262191765,2060.50980698842,1230.04980603735
"sigma_obs_cum_mm","1.47","ALL (uniform GCM prior)","ssp585",2300,NA,163.191050317667,499.599224971268,973.427956421116,1548.94290861449,2045.72703390193,1022.41047761057
"likelihood","gaussian","CESM2-WACCM","ssp126",2100,7770.42203593942,-30.8553985680602,-20.2945585420326,0.656640872684875,46.1263744456482,79.7344423289698,10.5849924717947
"likelihood","gaussian","MRI-ESM2-0","ssp126",2100,9447.55787321845,-33.8909538051135,-26.1947634793945,-14.3136737754234,0.291035431716115,14.3715546312713,-12.809619723678
"likelihood","gaussian","EC-Earth3-Veg","ssp126",2100,7755.31932425965,-6.74990408012116,8.51191169772626,47.0107797417185,88.8090567310584,116.629403847589,49.216366169612
"likelihood","gaussian","MIROC-ES2L","ssp126",2100,7556.26283294035,18.1665833198176,31.1572651496883,49.7602479375671,81.2412713102801,109.46949035629,55.671726793028
"likelihood","gaussian","ALL (uniform GCM prior)","ssp126",2100,NA,-28.1414671058835,-16.7069024333415,20.828626639686,68.0209576899248,100.958816629695,25.6658664276894
"likelihood","gaussian","CESM2-WACCM","ssp534-over",2100,7770.42203593942,-30.8642490861853,-20.3039384759071,0.645447849206259,46.1132264803417,79.7198669287092,10.5733898984541
"likelihood","gaussian","MRI-ESM2-0","ssp534-over",2100,9447.55787321845,-32.148275259859,-24.3405899580289,-12.3647431188272,2.55425065960233,16.8620902625974,-10.7923307284021
"likelihood","gaussian","EC-Earth3-Veg","ssp534-over",2100,7755.31932425965,-2.83473370907172,12.661151556769,51.9676373763124,94.4400861461218,122.608289397406,54.1511982591881
"likelihood","gaussian","MIROC-ES2L","ssp534-over",2100,7556.26283294035,23.0991513481488,36.2927660624593,55.3383267581426,87.4683536698569,116.081497584887,61.3271861184004
"likelihood","gaussian","ALL (uniform GCM prior)","ssp534-over",2100,NA,-27.084253462683,-15.3806011430271,23.8437490162477,72.8281778313716,106.396452009759,28.8148608869104
"likelihood","gaussian","CESM2-WACCM","ssp585",2100,7770.42203593942,-49.0001736925612,-36.5284195008037,-3.75266839052403,60.1853938339434,108.730623567831,9.5915652589478
"likelihood","gaussian","MRI-ESM2-0","ssp585",2100,9447.55787321845,-49.1938225292952,-36.7208782628594,-9.73739746533063,30.0515817561232,60.8384956870328,-4.04027622023914
"likelihood","gaussian","EC-Earth3-Veg","ssp585",2100,7755.31932425965,-11.1810614255959,10.5393869794038,71.0801175108988,137.563800287903,184.995748864322,75.7458808933955
"likelihood","gaussian","MIROC-ES2L","ssp585",2100,7556.26283294035,40.6451013088952,57.6945323006186,89.7196823221151,142.942265505227,188.778339996667,99.6509039919353
"likelihood","gaussian","ALL (uniform GCM prior)","ssp585",2100,NA,-42.6473784648548,-24.1754033991669,39.5173135426214,110.758727238088,163.965426580338,45.23701848101
"likelihood","gaussian","CESM2-WACCM","ssp126",2300,7770.42203593942,-65.0452454885578,-4.17316966399271,123.787113320463,350.958389463416,538.820325617069,167.545271666615
"likelihood","gaussian","MRI-ESM2-0","ssp126",2300,9447.55787321845,-199.092730648629,-156.641606769726,-82.8425083986832,36.03364626655,154.682613004158,-61.1248684522602
"likelihood","gaussian","EC-Earth3-Veg","ssp126",2300,7755.31932425965,8.66798830852317,79.1683335659824,249.440340468704,471.584445352619,626.163803909119,274.118627107462
"likelihood","gaussian","MIROC-ES2L","ssp126",2300,7556.26283294035,7.93189547699293,49.4239237542751,109.234116666018,180.841428782312,241.953043040326,115.219623645004
"likelihood","gaussian","ALL (uniform GCM prior)","ssp126",2300,NA,-149.637550325642,-55.9040899776782,97.8114654312385,294.00737337336,503.398375869602,123.939663491705
"likelihood","gaussian","CESM2-WACCM","ssp534-over",2300,7770.42203593942,-65.2107857808773,-4.35625791538821,123.572277528436,350.736563907359,538.537696746909,167.333386880016
"likelihood","gaussian","MRI-ESM2-0","ssp534-over",2300,9447.55787321845,-178.051644207312,-135.330180355544,-60.3572250203251,62.9990806072308,185.689287202935,-37.2240099772191
"likelihood","gaussian","EC-Earth3-Veg","ssp534-over",2300,7755.31932425965,67.8493408728592,141.203745713316,319.100648687863,547.139658518025,708.607713199488,344.030764921533
"likelihood","gaussian","MIROC-ES2L","ssp534-over",2300,7556.26283294035,43.7273708387181,86.7867460713,149.670782572873,226.489661034343,293.388605988753,156.786576496443
"likelihood","gaussian","ALL (uniform GCM prior)","ssp534-over",2300,NA,-129.577477924834,-37.8405424255271,133.317967028333,336.582766519323,558.853879206936,157.731679580196
"likelihood","gaussian","CESM2-WACCM","ssp585",2300,7770.42203593942,369.656885358776,537.925477062891,908.42134114956,1423.07006991415,1909.39499435696,986.853111435046
"likelihood","gaussian","MRI-ESM2-0","ssp585",2300,9447.55787321845,-42.6098312659997,133.576816719022,546.12911256373,1098.38461832689,1528.40732908058,614.32257869843
"likelihood","gaussian","EC-Earth3-Veg","ssp585",2300,7755.31932425965,420.770851560483,646.712268808231,1096.35652866907,1738.24592785997,2266.00692294711,1191.9496998895
"likelihood","gaussian","MIROC-ES2L","ssp585",2300,7556.26283294035,597.458979740138,791.55520540583,1139.63836840503,1601.8842355203,1972.03630588637,1194.02101657727
"likelihood","gaussian","ALL (uniform GCM prior)","ssp585",2300,NA,165.359079139971,492.318854106479,950.623454639574,1502.89248983468,1976.77183254281,996.786601650078
"likelihood","student_t","CESM2-WACCM","ssp126",2100,8197.79657610157,-30.7828550362537,-20.0713968631704,1.9889968537672,48.9116043424573,83.476149914363,12.1976980690833
"likelihood","student_t","MRI-ESM2-0","ssp126",2100,9386.26792772634,-33.782702026993,-26.046034955029,-14.1698865796291,0.444643632889672,14.4775329148469,-12.642145829113
"likelihood","student_t","EC-Earth3-Veg","ssp126",2100,8080.10824496506,-7.64295994439834,7.64191428789012,45.8727532839401,88.3116536280129,116.245553191944,48.3442306630087
"likelihood","student_t","MIROC-ES2L","ssp126",2100,7748.59277418362,18.4297774799087,31.4601434453302,50.3129219747696,83.3645040506175,115.112485993822,56.9672330911922
"likelihood","student_t","ALL (uniform GCM prior)","ssp126",2100,NA,-28.051949386452,-16.5109990599322,21.1724475497285,68.7353966038218,102.743547545202,26.2167539985427
"likelihood","student_t","CESM2-WACCM","ssp534-over",2100,8197.79657610157,-30.7923371906552,-20.0811770510836,1.97732570494906,48.8978805778466,83.460810855845,12.1859986146451
"likelihood","student_t","MRI-ESM2-0","ssp534-over",2100,9386.26792772634,-32.0420468954566,-24.224868454417,-12.1647564842731,2.72176235955908,17.0331091532119,-10.6220006964382
"likelihood","student_t","EC-Earth3-Veg","ssp534-over",2100,8080.10824496506,-3.87051363087713,11.7628072486382,50.7544526861343,93.8643908344781,122.354973511663,53.2672983700122
"likelihood","student_t","MIROC-ES2L","ssp534-over",2100,7748.59277418362,23.3230098006321,36.5627487644318,55.9158505009981,89.5884803733931,121.858517636865,62.643689848391
"likelihood","student_t","ALL (uniform GCM prior)","ssp534-over",2100,NA,-26.9213614943454,-15.2001492286401,24.2075801902441,73.5249959590971,108.141660293895,29.3687465341526
"likelihood","student_t","CESM2-WACCM","ssp585",2100,8197.79657610157,-48.748292756717,-36.1476996011726,-1.70804465938936,65.2349881220053,115.051375600695,12.1100132142529
"likelihood","student_t","MRI-ESM2-0","ssp585",2100,9386.26792772634,-49.0272687747313,-36.5495990034701,-9.05332012652006,30.324609996905,61.3072926747775,-3.67826048356571
"likelihood","student_t","EC-Earth3-Veg","ssp585",2100,8080.10824496506,-12.6068860687159,9.32249484973541,69.6028002839588,136.538920581962,184.775711140833,74.6013061866547
"likelihood","student_t","MIROC-ES2L","ssp585",2100,7748.59277418362,40.9720985403577,57.9486875829869,90.6813760331451,145.777024098556,196.321261292764,101.655994017798
"likelihood","student_t","ALL (uniform GCM prior)","ssp585",2100,NA,-42.429442507991,-23.649909065607,40.1300317159812,111.632293886173,166.559459734278,46.1722632337851
"likelihood","student_t","CESM2-WACCM","ssp126",2300,8197.79657610157,-64.2326172368842,-1.75595625683063,131.400237004327,369.018394562724,562.434628537424,177.19307305374
"likelihood","student_t","MRI-ESM2-0","ssp126",2300,9386.26792772634,-198.829424999179,-156.222950980474,-81.8705950918965,36.9438659045661,155.796107266631,-60.3734710483556
"likelihood","student_t","EC-Earth3-Veg","ssp126",2300,8080.10824496506,7.5363830992375,77.5319944763013,245.425612654736,468.256605346647,625.754720381997,271.470557967551
"likelihood","student_t","MIROC-ES2L","ssp126",2300,7748.59277418362,8.48091473095723,50.2685632195109,110.431496828244,183.630254936004,249.132725121119,117.507737442052
"likelihood","student_t","ALL (uniform GCM prior)","ssp126",2300,NA,-148.881705872787,-54.8049567376664,99.2077430817915,298.232914186781,510.170062596931,126.449474353748
"likelihood","student_t","CESM2-WACCM","ssp534-over",2300,8197.79657610157,-64.4198698522003,-1.95286709403545,131.178854602301,368.787334908411,562.174018449634,176.980102927213
"likelihood","student_t","MRI-ESM2-0","ssp534-over",2300,9386.26792772634,-177.732556292032,-135.051691022287,-59.2626489770247,64.4087857581933,187.057119771275,-36.4587917591213
"likelihood","student_t","EC-Earth3-Veg","ssp534-over",2300,8080.10824496506,66.5345741953683,138.546750895714,315.021265306638,545.382281854742,706.986243741915,341.370638661224
"likelihood","student_t","MIROC-ES2L","ssp534-over",2300,7748.59277418362,44.4559900584386,87.5035044086201,150.916511696659,230.113672789309,300.355260650442,159.226694101513
"likelihood","student_t","ALL (uniform GCM prior)","ssp534-over",2300,NA,-129.045159261023,-36.8487752827864,134.942087802564,341.991607492533,564.471850914302,160.279660982705
"likelihood","student_t","CESM2-WACCM","ssp585",2300,8197.79657610157,371.537982070095,543.906401410058,924.928838559477,1461.73281141163,1974.11230803089,1007.75016440754
"likelihood","student_t","MRI-ESM2-0","ssp585",2300,9386.26792772634,-42.5866246308824,134.69292110938,548.026231808204,1100.57482280965,1529.94212408789,615.856373928019
"likelihood","student_t","EC-Earth3-Veg","ssp585",2300,8080.10824496506,422.213333506798,648.653669075154,1099.61862512352,1744.06542496598,2270.57406145185,1194.89744719449
"likelihood","student_t","MIROC-ES2L","ssp585",2300,7748.59277418362,598.846027198681,794.46821196051,1145.59880769068,1615.01054961742,1994.75731828382,1203.65506226486
"likelihood","student_t","ALL (uniform GCM prior)","ssp585",2300,NA,166.031776283226,496.008059425988,957.518463972201,1518.56487041296,1999.64551117804,1005.53976194873
